0.14899866488651536,0.2683693866073438,0.22578320694506393,0.022693780255000906,1.0,0.7894736842105263,0.5
0.10645304850912352,0.13100790864452794,0.2627217513639638,0.010851933636015998,0.0,0.7236842105263157,0.5
0.12772585669781966,0.10500412789438807,0.25862128126822903,0.00472411218180091,1.0,0.736842105263158,1.0
0.08518024032042781,0.1053564270117815,0.2627217513639638,0.011798026329519873,1.0,0.7763157894736843,0.5
0.10645304850912352,0.11740012019676227,0.25450365439385103,0.0024630021319340667,0.0,0.631578947368421,0.5
0.08518024032042781,0.09298354254470587,0.20524654290910327,0.01140771439932875,1.0,0.5657894736842106,0.5
0.06381842456608844,0.07420056722270596,0.2627217513639638,0.015274263683771494,1.0,0.7763157894736843,0.5
0.1994499332443258,0.22754729308576094,0.26397042171361884,0.03541757473807494,1.0,0.7894736842105263,0.5
0.14899866488651536,0.2002440209095835,0.25862128126822903,0.008715550547240714,1.0,0.75,0.5
0.19163328882955089,0.2728113049161518,0.2627217513639638,0.017561199876552136,1.0,0.6578947368421053,0.5
0.14899866488651536,0.1952255521373054,0.2668222214596987,0.018138189272924876,1.0,0.631578947368421,0.5
0.17036048064085474,0.21328172765477937,0.2668222214596987,0.017220650616530664,1.0,0.763157894736842,0.5
0.19163328882955089,0.32930673219545037,0.2668222214596987,0.024969886745041192,0.0,0.513157894736842,0.5
0.2129060970182466,0.28297351237316937,0.18062656555605106,0.12266984765862965,1.0,0.763157894736842,0.5
0.23417890520694273,0.293286177341217,0.2750403184298116,0.1046181183037429,0.0,0.631578947368421,0.5
0.1994499332443258,0.22754729308576094,0.26397042171361884,0.03541757473807494,1.0,0.3684210526315789,0.5
0.1994499332443258,0.22754729308576094,0.26397042171361884,0.03541757473807494,1.0,0.6842105263157894,0.5
0.12772585669781966,0.34132327033355336,0.2750403184298116,0.09754651756288513,1.0,1.0,0.5
0.2555407209612821,0.3283745141339445,0.2709226915554336,0.1378205987687241,1.0,0.6973684210526316,0.5
0.10645304850912352,0.1079715472970304,0.2627217513639638,0.011912955852062312,1.0,0.763157894736842,0.5
0.12772585669781966,0.1332696967083744,0.21346463987921627,0.01430486177633461,1.0,0.763157894736842,0.5
0.9732977303070762,0.9709530269450739,0.31716020999897054,0.07426510079718729,1.0,0.763157894736842,0.5
1.0,1.0,0.3154445321346464,0.07193913371376315,1.0,0.763157894736842,0.5
0.1994499332443258,0.22754729308576094,0.26397042171361884,0.03541757473807494,1.0,0.618421052631579,0.5
0.10645304850912352,0.1226321122997347,0.2668222214596987,0.022295630048335013,1.0,0.6842105263157894,0.5
0.12772585669781966,0.15027652999135732,0.2093641697834815,0.034521405911237535,0.0,0.881578947368421,0.5
0.12772585669781966,0.13507094307796974,0.2709226915554336,0.018835637713387587,0.0,0.4210526315789474,0.5
0.10645304850912352,0.1478176185178035,0.2627217513639638,0.0067144547753090755,1.0,0.7236842105263157,0.5
0.06381842456608844,0.06699149096228574,0.2668222214596987,0.010231867561855124,1.0,0.763157894736842,1.0
0.1994499332443258,0.22754729308576094,0.26397042171361884,0.03541757473807494,1.0,0.736842105263158,0.0
0.1994499332443258,0.22754729308576094,0.26397042171361884,0.03541757473807494,1.0,0.8947368421052633,0.5
0.9465954606141525,0.9419060538901483,0.3188758878632948,0.07659106788061143,1.0,0.736842105263158,0.0
0.9732977303070762,0.9709530269450739,0.31716020999897054,0.07426510079718729,1.0,0.8947368421052633,0.5
0.0,0.0037363925073474746,0.25862128126822903,0.009166480203383287,1.0,0.8026315789473684,0.5
0.1994499332443258,0.22754729308576094,0.26397042171361884,0.03541757473807494,0.0,0.6052631578947367,0.0
0.9465954606141525,0.9419060538901483,0.31716020999897054,0.07426510079718729,1.0,0.8026315789473684,0.5
0.1994499332443258,0.22754729308576094,0.26397042171361884,0.03541757473807494,0.0,0.7763157894736843,0.5
0.14899866488651536,0.16561062265000404,0.2627217513639638,0.013083910250372588,1.0,0.618421052631579,0.5
0.1994499332443258,0.22754729308576094,0.26397042171361884,0.03541757473807494,0.0,0.8157894736842106,0.0
0.08518024032042781,0.10530119516075054,0.2668222214596987,0.013941790642237661,1.0,0.8421052631578947,0.5
0.06381842456608844,0.07552321242667004,0.25862128126822903,0.0031298757350852746,1.0,0.7894736842105263,0.5
